MODEL,SCENARIO,YEAR,EXPORTER,IMPORTER,MESSAGETEC,LEVEL,UNITS,COMMODITY
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2015,R12_AFR,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2020,R12_AFR,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2025,R12_AFR,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2030,R12_AFR,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2035,R12_AFR,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2040,R12_AFR,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2045,R12_AFR,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2050,R12_AFR,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2055,R12_AFR,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2060,R12_AFR,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2070,R12_AFR,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2080,R12_AFR,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2090,R12_AFR,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2100,R12_AFR,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2110,R12_AFR,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2010,R12_AFR,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2015,R12_AFR,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2020,R12_AFR,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2025,R12_AFR,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2030,R12_AFR,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2035,R12_AFR,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2040,R12_AFR,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2045,R12_AFR,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2050,R12_AFR,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2055,R12_AFR,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2060,R12_AFR,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2070,R12_AFR,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2080,R12_AFR,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2090,R12_AFR,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2100,R12_AFR,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2110,R12_AFR,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2010,R12_AFR,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2015,R12_AFR,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2020,R12_AFR,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2025,R12_AFR,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2030,R12_AFR,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2035,R12_AFR,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2040,R12_AFR,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2045,R12_AFR,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2050,R12_AFR,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2055,R12_AFR,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2060,R12_AFR,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2070,R12_AFR,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2080,R12_AFR,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2090,R12_AFR,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2100,R12_AFR,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2110,R12_AFR,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2010,R12_AFR,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2015,R12_AFR,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2020,R12_AFR,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2025,R12_AFR,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2030,R12_AFR,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2035,R12_AFR,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2040,R12_AFR,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2045,R12_AFR,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2050,R12_AFR,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2055,R12_AFR,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2060,R12_AFR,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2070,R12_AFR,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2080,R12_AFR,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2090,R12_AFR,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2100,R12_AFR,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2110,R12_AFR,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2010,R12_AFR,R12_PAO,foil_shipped_exp_pao,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2015,R12_AFR,R12_PAO,foil_shipped_exp_pao,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2020,R12_AFR,R12_PAO,foil_shipped_exp_pao,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2025,R12_AFR,R12_PAO,foil_shipped_exp_pao,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2030,R12_AFR,R12_PAO,foil_shipped_exp_pao,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2035,R12_AFR,R12_PAO,foil_shipped_exp_pao,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2040,R12_AFR,R12_PAO,foil_shipped_exp_pao,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2045,R12_AFR,R12_PAO,foil_shipped_exp_pao,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2050,R12_AFR,R12_PAO,foil_shipped_exp_pao,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2055,R12_AFR,R12_PAO,foil_shipped_exp_pao,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2060,R12_AFR,R12_PAO,foil_shipped_exp_pao,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2070,R12_AFR,R12_PAO,foil_shipped_exp_pao,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2080,R12_AFR,R12_PAO,foil_shipped_exp_pao,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2090,R12_AFR,R12_PAO,foil_shipped_exp_pao,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2100,R12_AFR,R12_PAO,foil_shipped_exp_pao,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2110,R12_AFR,R12_PAO,foil_shipped_exp_pao,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2010,R12_AFR,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2015,R12_AFR,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2020,R12_AFR,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2025,R12_AFR,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2030,R12_AFR,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2035,R12_AFR,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2040,R12_AFR,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2045,R12_AFR,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2050,R12_AFR,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2055,R12_AFR,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2060,R12_AFR,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2070,R12_AFR,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2080,R12_AFR,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2090,R12_AFR,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2100,R12_AFR,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2110,R12_AFR,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2010,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2015,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2020,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2025,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2030,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2035,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2040,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2045,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2050,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2055,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2060,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2070,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2080,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2090,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2100,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2110,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2010,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2015,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2020,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2025,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2030,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2035,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2040,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2045,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2050,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2055,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2060,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2070,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2080,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2090,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2100,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2110,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2010,R12_AFR,R12_WEU,foil_shipped_exp_weu,0.1,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2015,R12_AFR,R12_WEU,foil_shipped_exp_weu,0.1,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2020,R12_AFR,R12_WEU,foil_shipped_exp_weu,0.1,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,PGLNG-C-CRSCRP-ES-FS,2025,R12_AFR,R12_WEU,foil_shipped_exp_weu,0.1,GWa,Fuel Oil (GWa)
